titre,entreprise,contrat,localisation,salaire,description,lien,date_scraping,source,mot_cle_recherche
Responsable Logistique Supply Chain - F/H,Thales Las France Sas,,,A négocier,"Lieu : Elancourt, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et solutions qui co...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178050859W,2026-02-11,APEC,Intelligence Artificielle
Ingénieur de Recherche en programmation et calcul quantique F/H,Thales,,,A négocier,"Lieu : Palaiseau, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et solutions qui co...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178040664W,2026-02-11,APEC,Intelligence Artificielle
Senior Architecte plateforme HW F/H,Thales SIX GTS France S.A.S.,,,A négocier,"Lieu : Gennevilliers, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et solutions qu...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178033434W,2026-02-11,APEC,Intelligence Artificielle
Ingénieur IVVQ Solution Radio Legacy Export - F/H,Thales SIX GTS France S.A.S.,,,A négocier,"Lieu : Cholet 2, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et solutions qui con...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178042733W,2026-02-11,APEC,Intelligence Artificielle
Développeur Fullstack Angular / Java F/H,Thales Services Numériques Sas,,,A négocier,"Lieu : Nantes, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et solutions qui contr...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178052070W,2026-02-11,APEC,Intelligence Artificielle
Gestionnaire Ressources Humaines - CDD de 6 mois F/H,Thales Simulation & Training SAS,,,A négocier,"Lieu : Terssac, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et solutions qui cont...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178058863W,2026-02-11,APEC,Intelligence Artificielle
Responsable documentation clients F/H,Thales Las France Sas,,,A négocier,"Lieu : Limours, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et solutions qui cont...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178033435W,2026-02-11,APEC,Intelligence Artificielle
Ingénieur réseaux et sécurité F/H,Thales Las France Sas,,,A négocier,"Lieu : Rungis, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et solutions qui contr...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178042734W,2026-02-11,APEC,Intelligence Artificielle
Engineering Work Package Manager Offre - F/H,Thales SIX GTS France S.A.S.,,,A négocier,"Lieu : Cholet 2, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et solutions qui con...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178040666W,2026-02-11,APEC,Intelligence Artificielle
Ingénieur Systèmes Unité de Communication Aéro - F/H,Thales SIX GTS France S.A.S.,,,A négocier,"Lieu : Cholet, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et solutions qui contr...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178040665W,2026-02-11,APEC,Intelligence Artificielle
Médecin du Travail F/H,Thales Avs France Sas,,,A négocier,"Lieu : Moirans, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et solutions qui cont...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178040667W,2026-02-11,APEC,Intelligence Artificielle
Ingénieur SLI - Soutien Logistique Intégré F/H,Thales Dms France Sas,,,A négocier,"Lieu : Brest, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et solutions qui contri...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177979951W,2026-02-11,APEC,Intelligence Artificielle
Responsable Mondial des Stocks F/H,Thales Avs France Sas,,,A négocier,"Lieu : Chatellerault, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et solutions qu...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178069390W,2026-02-11,APEC,Intelligence Artificielle
Responsable Technique Production Electronique F/H,Thales Avs France Sas,,,A négocier,"Lieu : Bordeaux, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et solutions qui con...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177967506W,2026-02-11,APEC,Intelligence Artificielle
Ingénieur de recherche en Cybersécurité – Confidential Computing & Sécurité F/H,Thales SIX GTS France S.A.S.,,,A négocier,"Lieu : Palaiseau, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et solutions qui co...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178067418W,2026-02-11,APEC,Intelligence Artificielle
Ingénieur d'études en robotique F/H,Université de Montpellier,,,A négocier,Intitulé du projet : Intelligent shared control of autonomous mobile robots through teleoperation augmented by multimodal sensor and AI Acronyme du projet : INTELLISHARE Durée globale du projet : 2024-2026 Description sommaire du projet : Le projet INTELLISHARE vise à déve...,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178074825W,2026-02-11,APEC,Intelligence Artificielle
Concepteur développeur full stack F/H,SWISSLIFE PREVOYANCE ET SANTE,,,A négocier,"Expérience demandée : Minimum de 5 ans d'expérience en conception et développement d'applications. Votre environnement Vous évoluez en lien étroit avec les équipes de la DSI, les parties prenantes métier et l'AMOA. Votre rôle consistera à concevoir et déployer des solution...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178083390W,2026-02-11,APEC,Intelligence Artificielle
Responsable support opérations : S&OP industrie des services F/H,Thales Las France Sas,,,A négocier,"Lieu : Orléans, France Construisons ensemble un avenir de confiance Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense & Sécurité, Aéronautique & Spatial, et Cyber & Digital. Il développe des produits et solutions qui cont...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178067419W,2026-02-11,APEC,Intelligence Artificielle
Ingénieur.e d'application - - Basé.e en région Parisienne / Lyonnaise F/H,Welcome to the Jungle,,,A négocier,"Rejoins une entreprise qui fait la différence en santé Tu veux un métier qui a du sens, où ton expertise contribue à améliorer la vie des patients et le quotidien des professionnels de santé ? Tu es au bon endroit : chez nous, les ingénieur·es d’application sont au cœur de l’in...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178109091W,2026-02-11,APEC,Intelligence Artificielle
Administrateur EDI - Entreprise conviviale en croissance F/H,My Talent Expert,,,35 - 50 k€ brut annuel,"Contexte Mon client est une PME conviviale composée 22 talents , spécialisée depuis 32 ans dans l’intégration télécom et l’échange de données informatisé (EDI) . Depuis 5 ans, elle a été rachetée et elle poursuit son développement dynamique (+9% de croissance annuelle). L'entre...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177947772W,2026-02-11,APEC,Intelligence Artificielle
Développeur JAVA F/H,REEL IT,,,A négocier,"Nous recherchons un(e) Développeur(se) Java Fullstack expérimenté(e) pour renforcer une équipe projet dynamique, dans un environnement technique exigeant et en constante évolution. Vous interviendrez sur le développement d'applications critiques, de bout en bout, en participant ...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177963251W,2026-02-11,APEC,Intelligence Artificielle
Médecin de prélèvement F/H,Genius Talent,,,A négocier,"Nous recrutons aujourd'hui pour un de nos clients, plusieurs médecins en CDI en temps plein ou en temps partiel à Pontoise dans le 95. Participer à une grande mission de santé publique au service des patients. L'activité du prélèvement offre une multitude de métiers et de format...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177948934W,2026-02-11,APEC,Intelligence Artificielle
Consultant BI / Concepteur-Développeur Data F/H,Atos,,,A négocier,"Intégrez l’équipe Atos Strasbourg pour une mission full-stack BI/Data, axée sur l’analyse, le développement et la maintenance de flux décisionnels. Vous évoluerez dans un environnement agile, technique et stimulant. Vos missions: Participer à l’analyse des besoins et à la rédacti...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177964239W,2026-02-11,APEC,Intelligence Artificielle
Responsable Business Line Data & AI F/H,Atos,,,A négocier,"Votre mission En tant que Responsable du Pôle Data & IA , vous serez le chef d’orchestre de notre stratégie Data & IA en France, avec un rayonnement international. Vous piloterez l’ensemble des activités liées à la valorisation des données, à l’intelligence artificielle et à l’an...",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178010513W,2026-02-11,APEC,Intelligence Artificielle
Tech Lead ServiceNow F/H,ORANGE BUSINESS,,,A négocier,Ton rôle : Soif de responsabilités et de challenges Envie de redessiner ta carrière Envie d'accompagner des consultants en devenir L'innovation dans un grand groupe avec une équipe motivée et impliquée est une évidence pour toi Dans le cadre du développement de notre activité...,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177991465W,2026-02-11,APEC,Intelligence Artificielle
Ingénieur(e) IA F/H,ZZ_Confidentiel,,,30 - 35 k€ brut annuel,Développement IA & intégration produit Approfondissement des travaux sur les chatbots basés sur LLM et étude d’intégration dans notre MDM. Exploration d’un hébergement interne de modèles LLM (limitation de l’exposition des données sensibles). Benchmark et intégration de modèle...,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177948317W,2026-02-11,APEC,Intelligence Artificielle
